1.439	5.338
1.444	5.248
1.447	5.145
1.451	5.072
1.457	5.027
1.462	4.844
1.476	4.759
1.490	4.751
1.495	4.686
1.501	4.523
1.517	4.556
1.528	4.588
1.539	4.637
1.543	4.574
1.559	4.594
1.570	4.545
1.577	4.564
1.583	4.605
1.588	4.637
1.597	4.691
1.610	4.759
1.611	4.812
1.618	4.810
1.626	4.800
1.630	4.779
1.632	4.702
1.636	4.655
1.636	4.697
1.648	4.653
1.657	4.634
1.668	4.641
1.669	4.669
1.669	4.752
1.672	4.770
1.676	4.876
1.681	4.900
1.684	4.976
